counter,product_name,price,url,star,rating,reviews
132,Dell Vostro Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,"₹50,390",https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-3400-thin-light-laptop/p/itm630f5ea46b59b?pid=COMFY6GUYGCGYRMT&lid=LSTCOMFY6GUYGCGYRMTQBAXLP&marketplace=FLIPKART&srno=s_6_132&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFY6GUYGCGYRMT.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,,,
133,HP Pavilion Gaming Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹83,990",https://www.flipkart.com/hp-pavilion-gaming-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-16-a0023tx-laptop/p/itmea4eb80a96863?pid=COMFTRJFW4DGZXSA&lid=LSTCOMFTRJFW4DGZXSADUJBW7&marketplace=FLIPKART&srno=s_6_133&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFTRJFW4DGZXSA.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,4.8,5 Ratings , 1 Reviews
134,Apple MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP52HN/A,"₹1,74,900",https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-1-tb-ssd-mac-os-catalina-mwp52hn-a/p/itmc348a3a8c2c1d?pid=COMFRZ3NZ6EAWHJE&lid=LSTCOMFRZ3NZ6EAWHJEJL3DNN&marketplace=FLIPKART&srno=s_6_134&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFRZ3NZ6EAWHJE.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,4.8,73 Ratings , 5 Reviews
135,HP Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-bb0075TU Thin and Light Laptop,"₹68,990",https://www.flipkart.com/hp-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-13-bb0075tu-thin-light-laptop/p/itm4af80b0c1b595?pid=COMFZXQFD3FY4GU4&lid=LSTCOMFZXQFD3FY4GU4XQBKUB&marketplace=FLIPKART&srno=s_6_135&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFZXQFD3FY4GU4.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,,,
136,Alienware Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 T...,"₹1,99,990",https://www.flipkart.com/alienware-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-m15r3-gaming-laptop/p/itme9ee3d237303f?pid=COMFTC4YQF7KE9QU&lid=LSTCOMFTC4YQF7KE9QUVGAMXK&marketplace=FLIPKART&srno=s_6_136&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFTC4YQF7KE9QU.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,4.9,9 Ratings , 0 Reviews
137,Apple MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH22HN/A,"₹1,09,900",https://www.flipkart.com/apple-macbook-air-core-i5-10th-gen-8-gb-512-gb-ssd-mac-os-catalina-mvh22hn-a/p/itm20292200fb5b3?pid=COMFQXEGHHYTD5M6&lid=LSTCOMFQXEGHHYTD5M6QNHDDR&marketplace=FLIPKART&srno=s_6_137&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFQXEGHHYTD5M6.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,4.5,247 Ratings , 18 Reviews
138,Dell Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 5409 Thin and Light Laptop,"₹66,371",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-5409-thin-light-laptop/p/itmae68c3230413f?pid=COMFWXWH6WXANVGT&lid=LSTCOMFWXWH6WXANVGTGPMEF1&marketplace=FLIPKART&srno=s_6_138&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFWXWH6WXANVGT.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,4.5,11 Ratings , 2 Reviews
139,Dell Inspiron 15 7000 Series Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,"₹79,990",https://www.flipkart.com/dell-inspiron-15-7000-series-core-i5-8th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-2-graphics-insp-7580-laptop/p/itmfbygrrbgkvuux?pid=COMFBYGR8ZPBZGDV&lid=LSTCOMFBYGR8ZPBZGDVSEBIRS&marketplace=FLIPKART&srno=s_6_139&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFBYGR8ZPBZGDV.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,,,
140,HP 15s Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15s-GR0007AU Thin and Light Laptop,"₹37,985",https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15s-gr0007au-thin-light-laptop/p/itmbf66d32c3972a?pid=COMFUAGMZAEQMNNM&lid=LSTCOMFUAGMZAEQMNNM8C2ERP&marketplace=FLIPKART&srno=s_6_140&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFUAGMZAEQMNNM.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,4.1,648 Ratings , 113 Reviews
141,LG Gram 17 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Gram 17Z90N Laptop,"₹99,990",https://www.flipkart.com/lg-gram-17-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-17z90n-laptop/p/itmce951f9f0f098?pid=COMFVSRGXWPXFHH3&lid=LSTCOMFVSRGXWPXFHH380JY5V&marketplace=FLIPKART&srno=s_6_141&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFVSRGXWPXFHH3.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,4.7,32 Ratings , 13 Reviews
142,Lenovo Legion 5 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹89,990",https://www.flipkart.com/lenovo-legion-5-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15imh05-gaming-laptop/p/itm2fdf8645abf0a?pid=COMFY6FKHTETRFMT&lid=LSTCOMFY6FKHTETRFMTNMDRXB&marketplace=FLIPKART&srno=s_6_142&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFY6FKHTETRFMT.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,,,
143,HP 250 G7 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 250 G7 Thin and Light Laptop,"₹37,999",https://www.flipkart.com/hp-250-g7-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-thin-light-laptop/p/itm8dd0140003d3f?pid=COMFVSYV67KYZXJY&lid=LSTCOMFVSYV67KYZXJY5CU7WA&marketplace=FLIPKART&srno=s_6_143&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFVSYV67KYZXJY.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,,,
144,Lenovo Ideapad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹77,490",https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650-4gb-gddr6-15imh05-laptop/p/itm00cb08a989b42?pid=COMFXDCNFR9PAFGD&lid=LSTCOMFXDCNFR9PAFGDQSO9X3&marketplace=FLIPKART&srno=s_6_144&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=6d9dcc6a-b74d-4f93-bd6c-b6a84fe9678b.COMFXDCNFR9PAFGD.SEARCH&ssid=sng8waqj1c0000001612686395033&qH=c06ea84a1e3dc3c6,,,
145,HP Omen Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) 15-e...,"₹1,46,990",https://www.flipkart.com/hp-omen-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-2060-15-ek0021tx-gaming-laptop/p/itm1e8748239df70?pid=COMFTRJFNR6TW9KW&lid=LSTCOMFTRJFNR6TW9KWKEL5QO&marketplace=FLIPKART&srno=s_7_145&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFTRJFNR6TW9KW.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,5,2 Ratings , 1 Reviews
146,HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,"₹85,990",https://www.flipkart.com/hp-envy-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-13-ba0011tx-thin-light-laptop/p/itmaa5e4299b0a93?pid=COMFTXCFBFKDK5TP&lid=LSTCOMFTXCFBFKDK5TPDLS8VI&marketplace=FLIPKART&srno=s_7_146&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFTXCFBFKDK5TP.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4,6 Ratings , 1 Reviews
147,MSI GF63 Thin Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹69,990",https://www.flipkart.com/msi-gf63-thin-core-i7-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-max-q-9scsr-1039in-gaming-laptop/p/itmf6c496c5558b9?pid=COMFUR8XJDZHRPQM&lid=LSTCOMFUR8XJDZHRPQMSF6VSB&marketplace=FLIPKART&srno=s_7_147&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFUR8XJDZHRPQM.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.4,386 Ratings , 78 Reviews
148,Lenovo Thinkpad E14 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) E14 Thin and Light Laptop,"₹46,990",https://www.flipkart.com/lenovo-thinkpad-e14-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itmce1ae70cbc767?pid=COMFRH6ZHFZ2FM4E&lid=LSTCOMFRH6ZHFZ2FM4EFPJ53N&marketplace=FLIPKART&srno=s_7_148&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFRH6ZHFZ2FM4E.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.7,33 Ratings , 3 Reviews
149,Acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) A515-56-50QD Thin and Light Laptop,"₹51,990",https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-a515-56-50qd-thin-light-laptop/p/itm0f2f0a963d8f8?pid=COMFZ4UZ46Z6FZZ4&lid=LSTCOMFZ4UZ46Z6FZZ4SNJDGR&marketplace=FLIPKART&srno=s_7_149&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFZ4UZ46Z6FZZ4.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4,4 Ratings , 0 Reviews
150,Asus ZenBook Flip 3 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX362FA-EL701T 2 in 1 Laptop,"₹85,031",https://www.flipkart.com/asus-zenbook-flip-3-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux362fa-el701t-2-1-laptop/p/itmfj9mvkaenj3bh?pid=COMFJ9MVDGYD8G5M&lid=LSTCOMFJ9MVDGYD8G5MMJ4JF0&marketplace=FLIPKART&srno=s_7_150&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFJ9MVDGYD8G5M.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,3.6,7 Ratings , 3 Reviews
151,Acer Nitro 5 Ryzen 5 Quad Core 3550H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX...,"₹54,990",https://www.flipkart.com/acer-nitro-5-ryzen-quad-core-3550h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-an515-43-r3ju-gaming-laptop/p/itm1b19c5f40d987?pid=COMFZX8YTTNPUBAR&lid=LSTCOMFZX8YTTNPUBAR5MVRI8&marketplace=FLIPKART&srno=s_7_151&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFZX8YTTNPUBAR.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.3,897 Ratings , 152 Reviews
152,Apple MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP82HN/A,"₹1,82,990",https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-1-tb-ssd-mac-os-catalina-mwp82hn-a/p/itmbcb1d64fe60c6?pid=COMFRZ3NESZHBG9Z&lid=LSTCOMFRZ3NESZHBG9ZV56B85&marketplace=FLIPKART&srno=s_7_152&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFRZ3NESZHBG9Z.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.7,23 Ratings , 1 Reviews
153,HP Omen Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 16...,"₹85,990",https://www.flipkart.com/hp-omen-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-15-en0004ax-gaming-laptop/p/itm9805bab80045e?pid=COMFSTFFAY4GPYNN&lid=LSTCOMFSTFFAY4GPYNNVINRND&marketplace=FLIPKART&srno=s_7_153&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFSTFFAY4GPYNN.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.7,119 Ratings , 32 Reviews
154,HP Omen Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 16...,"₹85,990",https://www.flipkart.com/hp-omen-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-15-en0002ax-gaming-laptop/p/itm8837de99c3094?pid=COMFSTFFCG7CQW52&lid=LSTCOMFSTFFCG7CQW52SKMQBE&marketplace=FLIPKART&srno=s_7_154&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFSTFFCG7CQW52.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.7,266 Ratings , 43 Reviews
155,Asus ZenBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX433FA-A6106T Thin and Light Lapt...,"₹74,910",https://www.flipkart.com/asus-zenbook-14-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux433fa-a6106t-thin-light-laptop/p/itmfabhzberbwzpf?pid=COMFABHZ3GAUXAXY&lid=LSTCOMFABHZ3GAUXAXYJAHF5B&marketplace=FLIPKART&srno=s_7_155&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFABHZ3GAUXAXY.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.4,7 Ratings , 0 Reviews
156,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-PW Thin and Light Laptop,"₹52,990",https://www.flipkart.com/avita-liber-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a8inf541-pw-thin-light-laptop/p/itmffb2049068c91?pid=COMFTYWYHG3HKPEX&lid=LSTCOMFTYWYHG3HKPEXJ5TZ2V&marketplace=FLIPKART&srno=s_7_156&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFTYWYHG3HKPEX.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.3,927 Ratings , 157 Reviews
157,Dell XPS Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) XPS 9700 Laptop,"₹2,34,990",https://www.flipkart.com/dell-xps-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-9700-laptop/p/itmdfebabf93bb5c?pid=COMFVZZXTTUWAMFD&lid=LSTCOMFVZZXTTUWAMFDTYRUBV&marketplace=FLIPKART&srno=s_7_157&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFVZZXTTUWAMFD.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,,,
158,HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-ep0123TX Laptop,"₹1,36,990",https://www.flipkart.com/hp-envy-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-15-ep0123tx-laptop/p/itm055e135e8be27?pid=COMFTXCFBEF9QM3U&lid=LSTCOMFTXCFBEF9QM3UOXFJ58&marketplace=FLIPKART&srno=s_7_158&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFTXCFBEF9QM3U.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,3.5,6 Ratings , 4 Reviews
159,MSI Modern 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 A10RAS-1069...,"₹79,990",https://www.flipkart.com/msi-modern-14-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-a10ras-1069in-thin-light-laptop/p/itmecc69469e287d?pid=COMFSYCPAE8FUGXX&lid=LSTCOMFSYCPAE8FUGXXJPZKZ8&marketplace=FLIPKART&srno=s_7_159&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFSYCPAE8FUGXX.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.9,27 Ratings , 6 Reviews
160,MSI Modern 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-426IN Laptop,"₹42,990",https://www.flipkart.com/msi-modern-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-b10mw-426in-laptop/p/itmdd7d2bd6c5596?pid=COMFYZC5UF4WV5GU&lid=LSTCOMFYZC5UF4WV5GUWZ9X8A&marketplace=FLIPKART&srno=s_7_160&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFYZC5UF4WV5GU.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,,,
161,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-MB Thin and Light Laptop,"₹36,990",https://www.flipkart.com/avita-liber-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a8inf541-mb-thin-light-laptop/p/itm041a0191d39be?pid=COMFTYWYDWZCH93T&lid=LSTCOMFTYWYDWZCH93THBLXC8&marketplace=FLIPKART&srno=s_7_161&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFTYWYDWZCH93T.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.3,927 Ratings , 157 Reviews
162,Asus ZenBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX431FL-AN088T Thin ...,"₹54,990",https://www.flipkart.com/asus-zenbook-14-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-ux431fl-an088t-thin-light-laptop/p/itm52e7a230dbe6e?pid=COMFZHFWJAH7UJRH&lid=LSTCOMFZHFWJAH7UJRHWDQU2E&marketplace=FLIPKART&srno=s_7_162&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFZHFWJAH7UJRH.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,,,
163,Acer Aspire 3 Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Laptop,"₹25,990",https://www.flipkart.com/acer-aspire-3-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-10-home-a315-23-laptop/p/itmb529c91df4136?pid=COMFRH6ZF2DASZMU&lid=LSTCOMFRH6ZF2DASZMUQZOQOO&marketplace=FLIPKART&srno=s_7_163&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFRH6ZF2DASZMU.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.1,155 Ratings , 26 Reviews
164,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-FL Thin and Light Laptop,"₹52,990",https://www.flipkart.com/avita-liber-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a8inf541-fl-thin-light-laptop/p/itm9ab03b078120d?pid=COMFTYWYGTEYTTHG&lid=LSTCOMFTYWYGTEYTTHGZJK01T&marketplace=FLIPKART&srno=s_7_164&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFTYWYGTEYTTHG.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,4.3,927 Ratings , 157 Reviews
165,Asus ZenBook Duo Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX481FL-HJ143TS Thi...,"₹1,24,990",https://www.flipkart.com/asus-zenbook-duo-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-2-gb-graphics-ux481fl-hj143ts-thin-light-laptop/p/itm06830fc6445b0?pid=COMFT8GXP6GW9THG&lid=LSTCOMFT8GXP6GW9THGJM30MO&marketplace=FLIPKART&srno=s_7_165&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=a3274330-26d4-45c4-97da-b7585ec00af7.COMFT8GXP6GW9THG.SEARCH&ssid=0m0e9rrj6o0000001612686396534&qH=c06ea84a1e3dc3c6,5,3 Ratings , 1 Reviews
